status,run_id,dataset,backbone,method,budget,seed,epochs,best_epoch,adapter_dim,dropout,n_classes,n_train,n_full_train,realized_train_fraction,n_val,n_test,total_params,trainable_params,val_accuracy,val_macro_f1,val_balanced_accuracy,test_accuracy,test_macro_f1,test_balanced_accuracy,runtime_sec,peak_gpu_mem_gb,stage,_path,width_ablation,shot_k,split_seed
complete,fathomnet__dinov2_small__marine_adapter__b010__s44,fathomnet,dinov2_small,marine_adapter,010,44,10,10,128,0.1,79,1709,16688,0.10240891658676894,3622,3389,22186575,129999,0.390944229707344,0.37174191912471044,0.39580476382413643,0.3897904986721747,0.37367525858245976,0.4081824842172265,165.9125063419342,0.6207718849182129,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__marine_adapter__b010__s44/result.json,,,
complete,fathomnet__resnet18__marine_adapter__b100__s45,fathomnet,resnet18,marine_adapter,100,45,10,8,128,0.1,79,16688,16688,1.0,3622,3389,11349775,173263,0.5298177802319161,0.5221633903605861,0.5392901635051212,0.5308350545883741,0.5205648768791726,0.5342685455768398,447.8604221343994,0.5999722480773926,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__marine_adapter__b100__s45/result.json,,,
complete,fathomnet__dinov2_small__full_finetune__b100__s45,fathomnet,dinov2_small,full_finetune,100,45,10,10,128,0.1,79,16688,16688,1.0,3622,3389,22086991,22086991,0.8163997791275538,0.8145090941859707,0.8229528068826424,0.8149896724697551,0.8022132588911702,0.8098741820085752,778.4954509735107,6.8856964111328125,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__full_finetune__b100__s45/result.json,,,
complete,aqua20__dinov2_small__marine_adapter__b010__s46,aqua20,dinov2_small,marine_adapter,010,46,10,10,128,0.1,20,592,5842,0.10133515919205752,1164,1165,22163860,107284,0.6958762886597938,0.20814496138134642,0.21017975242868553,0.7047210300429184,0.21267826726971503,0.21710166299147962,62.632999658584595,0.620419979095459,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__marine_adapter__b010__s46/result.json,,,
complete,fathomnet__dinov2_small__mlp_head__b100__s43,fathomnet,dinov2_small,mlp_head,100,43,10,9,128,0.1,79,16688,16688,1.0,3622,3389,22186575,129999,0.6753175041413584,0.6727448135339186,0.6861815995684407,0.67984656240779,0.6684172546458547,0.6797085681105064,489.99978590011597,0.6207718849182129,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__mlp_head__b100__s43/result.json,,,
complete,fathomnet__dinov2_small__last_block_ft__b001__s42,fathomnet,dinov2_small,last_block_ft,001,42,10,9,128,0.1,79,220,16688,0.013183125599232981,3622,3389,22086991,1806415,0.06212037548315848,0.059156757142388,0.06845373385056919,0.058424313956919445,0.052709464469896404,0.0623594646868116,124.51649451255798,0.9455804824829102,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__last_block_ft__b001__s42/result.json,,,
complete,fathomnet__dinov2_small__linear_probe__b005__s44,fathomnet,dinov2_small,linear_probe,005,44,10,10,128,0.1,79,875,16688,0.05243288590604027,3622,3389,22086991,30415,0.12258420762009939,0.11104614627215287,0.12688751608896476,0.12629094128061374,0.11224374968973905,0.13214743713692384,142.1948344707489,0.6192879676818848,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__linear_probe__b005__s44/result.json,,,
complete,fathomnet__resnet18__full_finetune__b001__s42,fathomnet,resnet18,full_finetune,001,42,10,9,128,0.1,79,220,16688,0.013183125599232981,3622,3389,11217039,11217039,0.03699613473219216,0.028822945635659125,0.03892234216943821,0.030687518442018294,0.027205110367965555,0.03412705127758755,105.05511283874512,1.6951355934143066,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__full_finetune__b001__s42/result.json,,,
complete,fathomnet__dinov2_small__full_finetune__b100__s46,fathomnet,dinov2_small,full_finetune,100,46,10,9,128,0.1,79,16688,16688,1.0,3622,3389,22086991,22086991,0.823025952512424,0.820505068423186,0.828650839829333,0.8267925641782237,0.8143592228398572,0.8230405844029588,505.57067131996155,6.8856964111328125,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__full_finetune__b100__s46/result.json,,,
complete,aqua20__dinov2_small__linear_probe__b010__s44,aqua20,dinov2_small,linear_probe,010,44,10,10,128,0.1,20,592,5842,0.10133515919205752,1164,1165,22064276,7700,0.5429553264604811,0.17785651698094257,0.17098295406816016,0.5072961373390558,0.1484448190156436,0.14770635152055595,55.72695302963257,0.6189360618591309,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__linear_probe__b010__s44/result.json,,,
complete,fathomnet__resnet18__full_finetune__b005__s43,fathomnet,resnet18,full_finetune,005,43,10,10,128,0.1,79,875,16688,0.05243288590604027,3622,3389,11217039,11217039,0.1590281612368857,0.14091264941663917,0.16874173341987136,0.17763352021245205,0.15390823034232654,0.18091631390001695,121.38706874847412,1.6962342262268066,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__full_finetune__b005__s43/result.json,,,
complete,fathomnet__resnet18__mlp_head__b010__s44,fathomnet,resnet18,mlp_head,010,44,10,10,128,0.1,79,1709,16688,0.10240891658676894,3622,3389,11349775,173263,0.28050800662617337,0.25709177715597903,0.2952522351797539,0.3098259073473001,0.27720702077233533,0.31128206526436547,134.9827642440796,0.5999722480773926,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__mlp_head__b010__s44/result.json,,,
complete,aqua20__resnet18__full_finetune__b001__s46,aqua20,resnet18,full_finetune,001,46,10,10,128,0.1,20,70,5842,0.011982197877439232,1164,1165,11186772,11186772,0.25773195876288657,0.06816767564946087,0.08619179574851202,0.2849785407725322,0.0705217147190321,0.09670432417849723,36.53185176849365,1.0114140510559082,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__full_finetune__b001__s46/result.json,,,
complete,aqua20__resnet18__last_block_ft__b010__s45,aqua20,resnet18,last_block_ft,010,45,10,10,128,0.1,20,592,5842,0.10133515919205752,1164,1165,11186772,8403988,0.6374570446735395,0.15555808104674593,0.15565078843264799,0.6257510729613734,0.16439342024316173,0.16188827329089633,44.316152811050415,0.6908488273620605,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__last_block_ft__b010__s45/result.json,,,
complete,fathomnet__dinov2_small__full_finetune__b001__s46,fathomnet,dinov2_small,full_finetune,001,46,10,10,128,0.1,79,220,16688,0.013183125599232981,3622,3389,22086991,22086991,0.17421314191054665,0.1637488575978198,0.186081136144158,0.17350250811448806,0.16504620089370597,0.19122255175509503,44.07678198814392,6.885121822357178,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__full_finetune__b001__s46/result.json,,,
complete,aqua20__dinov2_small__mlp_head__b010__s44,aqua20,dinov2_small,mlp_head,010,44,10,10,128,0.1,20,592,5842,0.10133515919205752,1164,1165,22163860,107284,0.788659793814433,0.3733016249725309,0.36185631769817755,0.7948497854077253,0.38992687259408576,0.37866354717318673,62.37126159667969,0.620175838470459,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__mlp_head__b010__s44/result.json,,,
complete,fathomnet__resnet18__linear_probe__b005__s46,fathomnet,resnet18,linear_probe,005,46,10,10,128,0.1,79,875,16688,0.05243288590604027,3622,3389,11217039,40527,0.08034235229155164,0.06999518499867284,0.08606641536584998,0.0820300973738566,0.07148773046497046,0.08858600978193971,115.88008117675781,0.597994327545166,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__linear_probe__b005__s46/result.json,,,
complete,aqua20__resnet18__marine_adapter__b001__s42,aqua20,resnet18,marine_adapter,001,42,10,5,128,0.1,20,70,5842,0.011982197877439232,1164,1165,11319508,142996,0.29037800687285226,0.04361374553850407,0.0577541127366107,0.28841201716738196,0.046917802523136876,0.05997202848108478,39.20082378387451,0.5990195274353027,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__marine_adapter__b001__s42/result.json,,,
complete,fathomnet__resnet18__last_block_ft__b100__s45,fathomnet,resnet18,last_block_ft,100,45,10,10,128,0.1,79,16688,16688,1.0,3622,3389,11217039,8434255,0.6559911651021535,0.6562004312495459,0.6674868799818064,0.6606668633815285,0.6515340775092381,0.6629190774129335,450.9750030040741,0.6926560401916504,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__last_block_ft__b100__s45/result.json,,,
complete,aqua20__resnet18__marine_adapter__b005__s43,aqua20,resnet18,marine_adapter,005,43,10,10,128,0.1,20,302,5842,0.05169462512838069,1164,1165,11319508,142996,0.48711340206185566,0.0786306294502622,0.09107731512166198,0.4798283261802575,0.07344632445556645,0.08976237192673901,38.12261605262756,0.5998740196228027,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__marine_adapter__b005__s43/result.json,,,
complete,aqua20__dinov2_small__last_block_ft__b100__s42,aqua20,dinov2_small,last_block_ft,100,42,10,3,128,0.1,20,5842,5842,1.0,1164,1165,22064276,1783700,0.8969072164948454,0.8441396356557294,0.8370338110455793,0.9098712446351931,0.8431328293936206,0.838335029056692,149.8954963684082,0.9448928833007812,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__last_block_ft__b100__s42/result.json,,,
complete,fathomnet__dinov2_small__mlp_head__b001__s44,fathomnet,dinov2_small,mlp_head,001,44,10,10,128,0.1,79,220,16688,0.013183125599232981,3622,3389,22186575,129999,0.09387078961899503,0.07693527573764486,0.09700195406894425,0.09825907347300089,0.07963548993906801,0.10494725679416123,121.54298806190491,0.6207718849182129,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__mlp_head__b001__s44/result.json,,,
complete,fathomnet__resnet18__marine_adapter__bshot01__s43,fathomnet,resnet18,marine_adapter,shot01,43,10,8,128,0.1,79,79,16688,0.0047339405560882074,3622,3389,11349775,173263,0.01849806736609608,0.012199577774642123,0.016492280434165847,0.012393036293892004,0.009528082403984648,0.013269031015109463,94.74892139434814,0.5994839668273926,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_1/fathomnet__resnet18__marine_adapter__bshot01__s43/result.json,,1.0,
complete,fathomnet__resnet18__mlp_head__bshot01__s42,fathomnet,resnet18,mlp_head,shot01,42,10,9,128,0.1,79,79,16688,0.0047339405560882074,3622,3389,11349775,173263,0.0394809497515185,0.03092142701128254,0.03803013687579948,0.03098259073473001,0.02351619014524728,0.03407918510116656,100.7003881931305,0.5998501777648926,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_1/fathomnet__resnet18__mlp_head__bshot01__s42/result.json,,1.0,
complete,fathomnet__resnet18__marine_adapter__bshot01__s42,fathomnet,resnet18,marine_adapter,shot01,42,10,9,128,0.1,79,79,16688,0.0047339405560882074,3622,3389,11349775,173263,0.03810049696300387,0.018473132320949843,0.026394668162658785,0.02419592800236058,0.016542955665143973,0.028472871649589292,102.37322521209717,0.5994839668273926,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_1/fathomnet__resnet18__marine_adapter__bshot01__s42/result.json,,1.0,
complete,fathomnet__resnet18__full_finetune__bshot01__s42,fathomnet,resnet18,full_finetune,shot01,42,10,9,128,0.1,79,79,16688,0.0047339405560882074,3622,3389,11217039,11217039,0.025400331308669245,0.01707245549899066,0.02398964915602688,0.02154027736795515,0.014577328365171631,0.019705833044836165,100.39288854598999,1.1131610870361328,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_1/fathomnet__resnet18__full_finetune__bshot01__s42/result.json,,1.0,
complete,fathomnet__resnet18__marine_adapter__bshot01__s44,fathomnet,resnet18,marine_adapter,shot01,44,10,8,128,0.1,79,79,16688,0.0047339405560882074,3622,3389,11349775,173263,0.017945886250690227,0.011840775792428804,0.01916183331277038,0.02242549424609029,0.012884929421454172,0.02106622892101272,102.86798596382141,0.5994839668273926,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_1/fathomnet__resnet18__marine_adapter__bshot01__s44/result.json,,1.0,
complete,fathomnet__resnet18__linear_probe__bshot01__s42,fathomnet,resnet18,linear_probe,shot01,42,10,7,128,0.1,79,79,16688,0.0047339405560882074,3622,3389,11217039,40527,0.022915516289342904,0.010693650258702427,0.021546999148046263,0.020655060489820007,0.008372189075234009,0.019294866171946163,101.27171063423157,0.597506046295166,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_1/fathomnet__resnet18__linear_probe__bshot01__s42/result.json,,1.0,
complete,fathomnet__resnet18__full_finetune__bshot01__s44,fathomnet,resnet18,full_finetune,shot01,44,10,10,128,0.1,79,79,16688,0.0047339405560882074,3622,3389,11217039,11217039,0.014908890115958034,0.012806400722535612,0.017040872401774126,0.02685157863676601,0.018821186458481177,0.025418712408102614,101.91994762420654,1.114241600036621,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_1/fathomnet__resnet18__full_finetune__bshot01__s44/result.json,,1.0,
complete,fathomnet__resnet18__last_block_ft__bshot01__s44,fathomnet,resnet18,last_block_ft,shot01,44,10,10,128,0.1,79,79,16688,0.0047339405560882074,3622,3389,11217039,8434255,0.021811154058531197,0.016903103481945042,0.023929665178784327,0.02360578341693715,0.01634332778961715,0.024805392971039862,100.16296720504761,0.691856861114502,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_1/fathomnet__resnet18__last_block_ft__bshot01__s44/result.json,,1.0,
complete,fathomnet__resnet18__mlp_head__bshot01__s43,fathomnet,resnet18,mlp_head,shot01,43,10,8,128,0.1,79,79,16688,0.0047339405560882074,3622,3389,11349775,173263,0.02650469353948095,0.016293241270836305,0.03268269019149355,0.03393331366184715,0.021991541784050782,0.033551486371391465,97.31338691711426,0.5998501777648926,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_1/fathomnet__resnet18__mlp_head__bshot01__s43/result.json,,1.0,
complete,fathomnet__resnet18__linear_probe__bshot01__s43,fathomnet,resnet18,linear_probe,shot01,43,10,8,128,0.1,79,79,16688,0.0047339405560882074,3622,3389,11217039,40527,0.014632799558255107,0.005572190953758381,0.01909886027647658,0.02360578341693715,0.00866322113136092,0.020640823639267395,94.88865828514099,0.597506046295166,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_1/fathomnet__resnet18__linear_probe__bshot01__s43/result.json,,1.0,
complete,fathomnet__resnet18__last_block_ft__bshot01__s42,fathomnet,resnet18,last_block_ft,shot01,42,10,10,128,0.1,79,79,16688,0.0047339405560882074,3622,3389,11217039,8434255,0.024572059635560462,0.015220957285737987,0.02395421594236825,0.03127766302744173,0.022729393776832845,0.031183812590455384,89.35618019104004,0.6913132667541504,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_1/fathomnet__resnet18__last_block_ft__bshot01__s42/result.json,,1.0,
complete,fathomnet__resnet18__full_finetune__bshot01__s43,fathomnet,resnet18,full_finetune,shot01,43,10,10,128,0.1,79,79,16688,0.0047339405560882074,3622,3389,11217039,11217039,0.015184980673660961,0.011255718147594624,0.016831718545580632,0.017409265269991148,0.010116034046553276,0.01632153869233309,92.16094088554382,1.1131610870361328,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_1/fathomnet__resnet18__full_finetune__bshot01__s43/result.json,,1.0,
complete,fathomnet__resnet18__last_block_ft__bshot01__s43,fathomnet,resnet18,last_block_ft,shot01,43,10,10,128,0.1,79,79,16688,0.0047339405560882074,3622,3389,11217039,8434255,0.02015461071231364,0.01424599216175414,0.0229453422005063,0.02301563883151372,0.012544004149026008,0.020584502889649154,100.24553227424622,0.691856861114502,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_1/fathomnet__resnet18__last_block_ft__bshot01__s43/result.json,,1.0,
complete,fathomnet__resnet18__linear_probe__bshot01__s44,fathomnet,resnet18,linear_probe,shot01,44,10,6,128,0.1,79,79,16688,0.0047339405560882074,3622,3389,11217039,40527,0.018221976808393152,0.007679328875370311,0.018301945109102317,0.02095013278253172,0.010137831867261155,0.02055710519711255,98.73470425605774,0.597872257232666,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_1/fathomnet__resnet18__linear_probe__bshot01__s44/result.json,,1.0,
complete,fathomnet__resnet18__mlp_head__bshot01__s44,fathomnet,resnet18,mlp_head,shot01,44,10,10,128,0.1,79,79,16688,0.0047339405560882074,3622,3389,11349775,173263,0.024572059635560462,0.017711148284070544,0.023451126833405268,0.029802301563883152,0.024104339956285768,0.027353244446423793,90.58479642868042,0.5998501777648926,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_1/fathomnet__resnet18__mlp_head__bshot01__s44/result.json,,1.0,
complete,fathomnet__resnet18__linear_probe__bshot05__s42,fathomnet,resnet18,linear_probe,shot05,42,10,10,128,0.1,79,395,16688,0.023669702780441036,3622,3389,11217039,40527,0.03975704030922143,0.02650683171083299,0.03734446890239358,0.03717910888167601,0.024890332035544274,0.03623022030575759,107.96729493141174,0.597994327545166,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_5/fathomnet__resnet18__linear_probe__bshot05__s42/result.json,,5.0,
complete,fathomnet__resnet18__marine_adapter__bshot05__s44,fathomnet,resnet18,marine_adapter,shot05,44,10,10,128,0.1,79,395,16688,0.023669702780441036,3622,3389,11349775,173263,0.046107123136388733,0.043343415011155954,0.04782139078434597,0.05665388020064916,0.05011115091740975,0.05417818411602267,107.48706126213074,0.5999722480773926,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_5/fathomnet__resnet18__marine_adapter__bshot05__s44/result.json,,5.0,
complete,fathomnet__resnet18__last_block_ft__bshot05__s43,fathomnet,resnet18,last_block_ft,shot05,43,10,10,128,0.1,79,395,16688,0.023669702780441036,3622,3389,11217039,8434255,0.08862506902263942,0.0736234428338748,0.08102440718271883,0.06609619356742402,0.06313790624424231,0.0680615612639218,110.17539429664612,0.6916794776916504,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_5/fathomnet__resnet18__last_block_ft__bshot05__s43/result.json,,5.0,
complete,fathomnet__resnet18__linear_probe__bshot05__s44,fathomnet,resnet18,linear_probe,shot05,44,10,9,128,0.1,79,395,16688,0.023669702780441036,3622,3389,11217039,40527,0.03451131971286582,0.022767636310861677,0.03392587365195022,0.03747418117438772,0.02316741735240264,0.03626959022803723,110.27611947059631,0.597994327545166,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_5/fathomnet__resnet18__linear_probe__bshot05__s44/result.json,,5.0,
complete,fathomnet__resnet18__full_finetune__bshot05__s42,fathomnet,resnet18,full_finetune,shot05,42,10,9,128,0.1,79,395,16688,0.023669702780441036,3622,3389,11217039,11217039,0.08199889563776919,0.061542778949740314,0.07850828971437226,0.0781941575686043,0.05373014589962841,0.0682397329565512,107.21012902259827,1.6962342262268066,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_5/fathomnet__resnet18__full_finetune__bshot05__s42/result.json,,5.0,
complete,fathomnet__resnet18__linear_probe__bshot05__s43,fathomnet,resnet18,linear_probe,shot05,43,10,10,128,0.1,79,395,16688,0.023669702780441036,3622,3389,11217039,40527,0.041413583655438985,0.029808232051145904,0.04556848661852021,0.042195337857775156,0.025256032270249584,0.0401441342080923,100.58920979499817,0.597994327545166,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_5/fathomnet__resnet18__linear_probe__bshot05__s43/result.json,,5.0,
complete,fathomnet__resnet18__marine_adapter__bshot05__s42,fathomnet,resnet18,marine_adapter,shot05,42,10,10,128,0.1,79,395,16688,0.023669702780441036,3622,3389,11349775,173263,0.07620099392600774,0.05481373878510501,0.06707500457748565,0.054293301858955444,0.046284107092708644,0.05889962565901316,103.63131809234619,0.6003384590148926,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_5/fathomnet__resnet18__marine_adapter__bshot05__s42/result.json,,5.0,
complete,fathomnet__resnet18__full_finetune__bshot05__s44,fathomnet,resnet18,full_finetune,shot05,44,10,10,128,0.1,79,395,16688,0.023669702780441036,3622,3389,11217039,11217039,0.06598564329099944,0.056178065596208054,0.06647688609709876,0.07258778400708174,0.056048095724669025,0.0615817644897506,105.71423435211182,1.6962342262268066,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_5/fathomnet__resnet18__full_finetune__bshot05__s44/result.json,,5.0,
complete,fathomnet__resnet18__full_finetune__bshot05__s43,fathomnet,resnet18,full_finetune,shot05,43,10,10,128,0.1,79,395,16688,0.023669702780441036,3622,3389,11217039,11217039,0.07758144671452237,0.062078210267197086,0.0776000726037286,0.07642372381233402,0.0583740348347035,0.07195238925983459,107.57976293563843,1.6962342262268066,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_5/fathomnet__resnet18__full_finetune__bshot05__s43/result.json,,5.0,
complete,fathomnet__resnet18__mlp_head__bshot05__s42,fathomnet,resnet18,mlp_head,shot05,42,10,10,128,0.1,79,395,16688,0.023669702780441036,3622,3389,11349775,173263,0.09083379348426283,0.07483427334093223,0.10107745705829625,0.08439067571555031,0.07114518824661337,0.09132500173864325,95.13194799423218,0.5999722480773926,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_5/fathomnet__resnet18__mlp_head__bshot05__s42/result.json,,5.0,
complete,fathomnet__resnet18__last_block_ft__bshot05__s44,fathomnet,resnet18,last_block_ft,shot05,44,10,10,128,0.1,79,395,16688,0.023669702780441036,3622,3389,11217039,8434255,0.08862506902263942,0.07185844951421899,0.07665048719308012,0.07907937444673944,0.06651453038907489,0.07903512055978991,96.80809712409973,0.6916794776916504,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_5/fathomnet__resnet18__last_block_ft__bshot05__s44/result.json,,5.0,
complete,fathomnet__resnet18__mlp_head__bshot05__s44,fathomnet,resnet18,mlp_head,shot05,44,10,10,128,0.1,79,395,16688,0.023669702780441036,3622,3389,11349775,173263,0.09000552181115405,0.06376028159649148,0.09744929379867709,0.0985541457657126,0.06386002988242988,0.09526746629722543,107.50319766998291,0.6003384590148926,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_5/fathomnet__resnet18__mlp_head__bshot05__s44/result.json,,5.0,
complete,fathomnet__resnet18__mlp_head__bshot05__s43,fathomnet,resnet18,mlp_head,shot05,43,10,10,128,0.1,79,395,16688,0.023669702780441036,3622,3389,11349775,173263,0.0842076200993926,0.06105701315146978,0.08356653113762134,0.08852168781351431,0.06341100791808817,0.08205801206858208,107.02140712738037,0.6003384590148926,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_5/fathomnet__resnet18__mlp_head__bshot05__s43/result.json,,5.0,
complete,fathomnet__resnet18__last_block_ft__bshot05__s42,fathomnet,resnet18,last_block_ft,shot05,42,10,10,128,0.1,79,395,16688,0.023669702780441036,3622,3389,11217039,8434255,0.08061844284925455,0.05856346306676337,0.07892398235814548,0.0864561817645323,0.06564587945778598,0.08139759763575967,100.46046733856201,0.6913132667541504,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_5/fathomnet__resnet18__last_block_ft__bshot05__s42/result.json,,5.0,
complete,fathomnet__resnet18__marine_adapter__bshot05__s43,fathomnet,resnet18,marine_adapter,shot05,43,10,10,128,0.1,79,395,16688,0.023669702780441036,3622,3389,11349775,173263,0.06791827719491994,0.04939798614554054,0.06454780514781365,0.056358807907937444,0.045667411474937296,0.053779564744418175,101.60640048980713,0.6003384590148926,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_5/fathomnet__resnet18__marine_adapter__bshot05__s43/result.json,,5.0,
complete,fathomnet__resnet18__full_finetune__bshot02__s44,fathomnet,resnet18,full_finetune,shot02,44,10,8,128,0.1,79,158,16688,0.009467881112176415,3622,3389,11217039,11217039,0.024019878520154612,0.02021629774057476,0.026426333412796238,0.029212156978459723,0.024126555692114533,0.02732684703563797,93.58942341804504,1.6962342262268066,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_2/fathomnet__resnet18__full_finetune__bshot02__s44/result.json,,2.0,
complete,fathomnet__resnet18__last_block_ft__bshot02__s42,fathomnet,resnet18,last_block_ft,shot02,42,10,10,128,0.1,79,158,16688,0.009467881112176415,3622,3389,11217039,8434255,0.04279403644395362,0.02863635000020828,0.04059481846011323,0.041310120979640014,0.0298784628266236,0.042476354643010396,104.4822506904602,0.6916794776916504,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_2/fathomnet__resnet18__last_block_ft__bshot02__s42/result.json,,2.0,
complete,fathomnet__resnet18__marine_adapter__bshot02__s42,fathomnet,resnet18,marine_adapter,shot02,42,10,9,128,0.1,79,158,16688,0.009467881112176415,3622,3389,11349775,173263,0.04583103257868581,0.025348523047039797,0.03334299655726309,0.030097373856594865,0.02247479610977577,0.035419921902953046,95.25490641593933,0.6003384590148926,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_2/fathomnet__resnet18__marine_adapter__bshot02__s42/result.json,,2.0,
complete,fathomnet__resnet18__marine_adapter__bshot02__s43,fathomnet,resnet18,marine_adapter,shot02,43,10,9,128,0.1,79,158,16688,0.009467881112176415,3622,3389,11349775,173263,0.02788514632799558,0.019696601527733976,0.0251397085499228,0.023900855709648863,0.019277589244833266,0.023257058621536805,105.73669052124023,0.5999722480773926,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_2/fathomnet__resnet18__marine_adapter__bshot02__s43/result.json,,2.0,
complete,fathomnet__resnet18__linear_probe__bshot02__s44,fathomnet,resnet18,linear_probe,shot02,44,10,7,128,0.1,79,158,16688,0.009467881112176415,3622,3389,11217039,40527,0.022915516289342904,0.010814927936809878,0.022798417338753228,0.020655060489820007,0.009907055296636021,0.01985061745377679,91.96591854095459,0.597994327545166,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_2/fathomnet__resnet18__linear_probe__bshot02__s44/result.json,,2.0,
complete,fathomnet__resnet18__full_finetune__bshot02__s42,fathomnet,resnet18,full_finetune,shot02,42,10,10,128,0.1,79,158,16688,0.009467881112176415,3622,3389,11217039,11217039,0.041413583655438985,0.03244506980923998,0.038938590617008426,0.03452345824727058,0.021679297083281306,0.032388497554192375,102.55921745300293,1.6962342262268066,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_2/fathomnet__resnet18__full_finetune__bshot02__s42/result.json,,2.0,
complete,fathomnet__resnet18__last_block_ft__bshot02__s44,fathomnet,resnet18,last_block_ft,shot02,44,10,10,128,0.1,79,158,16688,0.009467881112176415,3622,3389,11217039,8434255,0.03202650469353948,0.02639596554469443,0.031102005257942232,0.03186780761286515,0.026223960202808694,0.03353542836829017,100.90751886367798,0.6926560401916504,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_2/fathomnet__resnet18__last_block_ft__bshot02__s44/result.json,,2.0,
complete,fathomnet__resnet18__mlp_head__bshot02__s42,fathomnet,resnet18,mlp_head,shot02,42,10,10,128,0.1,79,158,16688,0.009467881112176415,3622,3389,11349775,173263,0.056598564329099946,0.04380065860889547,0.054106210719534524,0.04249041015048687,0.03000142506806119,0.04435557045575551,102.19841051101685,0.6003384590148926,shots,MARINE_EXPERIMENTS_V2/FULL_SUITE/shots/shot_2/fathomnet__resnet18__mlp_head__bshot02__s42/result.json,,2.0,
